"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display","Numeric","Low","High","Comments"
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","GRD","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","GRD","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","GRD","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","GRD","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","JAM","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","JAM","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","JAM","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","JAM","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","JAM","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","JAM","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","JAM","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","JAM","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","JAM","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","KAZ","MLE","61","61.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","KAZ","MLE","58","58.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","KAZ","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","KAZ","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","KAZ","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","KAZ","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","KAZ","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","KAZ","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","KAZ","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","KNA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","KNA","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","KNA","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","KNA","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","KNA","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","KNA","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","KNA","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","KNA","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","KNA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBN","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBN","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBN","MLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBN","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBN","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBN","FMLE","82","82.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBN","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBN","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBN","BTSX","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBY","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBY","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBY","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBY","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBY","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBY","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EMR","WB_UMI","LBY","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EMR","WB_UMI","LBY","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBY","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","LCA","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","LCA","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","LCA","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","LCA","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","LCA","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","LCA","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","LCA","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","LCA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","LCA","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LTU","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LTU","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LTU","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LTU","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LTU","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LTU","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LTU","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LTU","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LTU","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LVA","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LVA","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LVA","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LVA","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LVA","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LVA","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LVA","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LVA","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LVA","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","MEX","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","MEX","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","MEX","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","MEX","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","MEX","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","MEX","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","MEX","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","MEX","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","MEX","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MKD","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MKD","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MKD","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MKD","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MKD","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MKD","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MKD","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MKD","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MKD","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MNE","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MNE","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MNE","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MNE","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MNE","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MNE","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","MNE","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","MNE","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MNE","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","MUS","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","MUS","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","MUS","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","MUS","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","MUS","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","MUS","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","MUS","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","MUS","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","MUS","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","MYS","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","MYS","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","MYS","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","MYS","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","MYS","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","MYS","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","MYS","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","MYS","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","MYS","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","NAM","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","NAM","MLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","NAM","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","NAM","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","NAM","FMLE","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","NAM","FMLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","NAM","BTSX","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","NAM","BTSX","57","57.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","NAM","BTSX","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PAN","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PAN","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PAN","MLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PAN","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PAN","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PAN","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PAN","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PAN","BTSX","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PAN","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PER","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PER","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PER","MLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PER","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PER","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PER","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PER","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PER","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PER","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","PLW","MLE","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","PLW","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","PLW","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","PLW","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","PLW","FMLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","PLW","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","PLW","BTSX","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","PLW","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","PLW","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","POL","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","POL","MLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","POL","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","POL","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","POL","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","POL","FMLE","81","81.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","POL","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","POL","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","POL","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","ROU","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","ROU","MLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","ROU","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","ROU","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","ROU","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","ROU","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","ROU","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","ROU","BTSX","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","ROU","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","RUS","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","RUS","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","RUS","MLE","63","63.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","RUS","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","RUS","FMLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","RUS","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","RUS","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","RUS","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","RUS","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","SRB","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","SRB","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","SRB","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","SRB","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","SRB","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","SRB","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","SRB","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","SRB","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","SRB","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","SUR","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","SUR","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","SUR","MLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","SUR","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","SUR","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","SUR","FMLE","80","80.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","SUR","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","SUR","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","SUR","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","SYC","MLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","SYC","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","SYC","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","SYC","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","SYC","FMLE","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","SYC","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","SYC","BTSX","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","SYC","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","SYC","BTSX","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","TUR","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","TUR","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","TUR","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","TUR","FMLE","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","TUR","FMLE","74","74.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","TUR","FMLE","78","78.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","TUR","BTSX","65","65.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","TUR","BTSX","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","TUR","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","TUV","MLE","59","59.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","TUV","MLE","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","TUV","MLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","TUV","FMLE","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","TUV","FMLE","66","66.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","TUV","FMLE","70","70.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","TUV","BTSX","62","62.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","TUV","BTSX","64","64.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","TUV","BTSX","68","68.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","URY","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","URY","MLE","71","71.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","URY","MLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","URY","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","URY","FMLE","79","79.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","URY","FMLE","81","81.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","URY","BTSX","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","URY","BTSX","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","URY","BTSX","77","77.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","VCT","MLE","69","69.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","VCT","MLE","67","67.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","VCT","MLE","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","VCT","FMLE","75","75.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","VCT","FMLE","73","73.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","VCT","FMLE","76","76.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","VCT","BTSX","72","72.00000",,,
"CYCU","WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","VCT","BTSX","70","70.00000",,,
